seed,round,honest_r_can,attacker_r_can,attacker_r_old
122,89,0.725471,0.01,0.748482
122,90,0.729864,0.01,0.716339
122,91,0.734186,0.01,0.724599
122,92,0.697477,0.01,0.690647
122,93,0.702317,0.01,0.698621
122,94,0.70708,0.01,0.70859
122,95,0.711767,0.01,0.676514
122,96,0.716378,0.01,0.685704
122,97,0.720916,0.01,0.696734
122,98,0.725382,0.01,0.708734
122,99,0.729776,0.01,0.721115
122,100,0.734099,0.01,0.690827
122,101,0.738354,0.01,0.700549
122,102,0.74254,0.01,0.711617
122,103,0.746659,0.01,0.723331
122,104,0.750713,0.01,0.735222
122,105,0.754701,0.01,0.704165
122,106,0.758626,0.01,0.713218
122,107,0.762488,0.01,0.723586
122,108,0.766288,0.01,0.734595
122,109,0.770028,0.01,0.745792
122,110,0.773707,0.01,0.713874
122,111,0.777328,0.01,0.722296
122,112,0.780891,0.01,0.732065
122,113,0.784396,0.01,0.742506
122,114,0.787846,0.01,0.753169
122,115,0.79124,0.01,0.720607
122,116,0.794581,0.01,0.728569
122,117,0.797867,0.01,0.737907
122,118,0.801101,0.01,0.747947
122,119,0.804284,0.01,0.758235
122,120,0.807415,0.01,0.725222
122,121,0.810497,0.01,0.732866
122,122,0.813529,0.01,0.741907
122,123,0.816512,0.01,0.751669
122,124,0.819448,0.01,0.761699
122,125,0.822337,0.01,0.728378
122,126,0.825179,0.01,0.735803
122,127,0.827977,0.01,0.74464
122,128,0.830729,0.01,0.754213
122,129,0.833437,0.01,0.764067
122,130,0.836102,0.01,0.730535
122,131,0.838725,0.01,0.73781
122,132,0.841305,0.01,0.746507
122,133,0.843844,0.01,0.755951
122,134,0.846343,0.01,0.765684
122,135,0.848801,0.01,0.732008
122,136,0.85122,0.01,0.73918
122,137,0.853601,0.01,0.747783
122,138,0.855943,0.01,0.757138
122,139,0.858248,0.01,0.766789
122,140,0.860516,0.01,0.733014
122,141,0.862748,0.01,0.740117
122,142,0.864944,0.01,0.748654
122,143,0.867105,0.01,0.757949
122,144,0.869231,0.01,0.767543
122,145,0.82577,0.01,0.733701
122,146,0.828557,0.01,0.740756
122,147,0.8313,0.01,0.74925
122,148,0.789735,0.01,0.714898
122,149,0.7931,0.01,0.722134
122,150,0.79641,0.01,0.687353
122,151,0.799667,0.01,0.695005
122,152,0.802873,0.01,0.70484
122,153,0.806027,0.01,0.715892
122,154,0.765725,0.01,0.684577
122,155,0.769474,0.01,0.650169
122,156,0.773162,0.01,0.658839
122,157,0.776792,0.01,0.67009
122,158,0.780363,0.01,0.682787
122,159,0.783877,0.01,0.696163
122,160,0.787335,0.01,0.667349
122,161,0.790738,0.01,0.678306
122,162,0.794086,0.01,0.690641
122,163,0.797381,0.01,0.703618
122,164,0.800623,0.01,0.716741
122,165,0.803813,0.01,0.687206
122,166,0.806952,0.01,0.69737
122,167,0.81004,0.01,0.708791
122,168,0.81308,0.01,0.720795
122,169,0.81607,0.01,0.732927
122,170,0.819013,0.01,0.702135
122,171,0.821909,0.01,0.711361
122,172,0.780814,0.01,0.678571
122,173,0.784321,0.01,0.687374
122,174,0.787771,0.01,0.698117
122,175,0.791167,0.01,0.666969
122,176,0.794508,0.01,0.676818
122,177,0.797796,0.01,0.688463
122,178,0.801032,0.01,0.701034
122,179,0.804215,0.01,0.713948
122,180,0.807348,0.01,0.684299
122,181,0.81043,0.01,0.694474
122,182,0.813463,0.01,0.705963
122,183,0.816448,0.01,0.718069
122,184,0.775625,0.01,0.687617
122,185,0.779215,0.01,0.653678
122,186,0.782748,0.01,0.662493
122,187,0.786224,0.01,0.673761
122,188,0.789644,0.01,0.686395
122,189,0.79301,0.01,0.699653
122,190,0.75336,0.01,0.670652
122,191,0.757306,0.01,0.681445
122,192,0.761189,0.01,0.693609
122,193,0.76501,0.01,0.706411
122,194,0.76877,0.01,0.719363
122,195,0.772469,0.01,0.689615
122,196,0.77611,0.01,0.699622
122,197,0.779692,0.01,0.710895
122,198,0.740708,0.01,0.679895
122,199,0.744856,0.01,0.689523
122,200,0.748939,0.01,0.657617
123,1,0.50632,0.50632,0.52079
123,2,0.513043,0.513043,0.54281
123,3,0.520011,0.520011,0.565173
123,4,0.527115,0.527115,0.587294
123,5,0.534277,0.263557,0.568735
123,6,0.541447,0.266695,0.586821
123,7,0.548586,0.269976,0.605706
123,8,0.55567,0.273341,0.624716
123,9,0.562682,0.276746,0.643414
123,10,0.569612,0.138373,0.62051
123,11,0.576451,0.139853,0.635351
123,12,0.583194,0.141401,0.65111
123,13,0.58984,0.142988,0.66714
123,14,0.596386,0.144595,0.683012
123,15,0.602832,0.072298,0.656688
123,16,0.609179,0.072989,0.669076
123,17,0.615427,0.073715,0.682536
123,18,0.621576,0.074461,0.696413
123,19,0.627628,0.075218,0.710274
123,20,0.633584,0.037609,0.681536
123,21,0.639445,0.037931,0.69221
123,22,0.645213,0.038272,0.704071
123,23,0.650889,0.038622,0.716459
123,24,0.656475,0.038978,0.728932
123,25,0.661971,0.019489,0.698533
123,26,0.667379,0.019639,0.708028
123,27,0.672701,0.019799,0.718793
123,28,0.677937,0.019963,0.73016
123,29,0.68309,0.020131,0.741682
123,30,0.688161,0.01,0.710147
123,31,0.69315,0.01,0.718837
123,32,0.69806,0.01,0.728851
123,33,0.702891,0.01,0.73952
123,34,0.707644,0.01,0.750393
123,35,0.712322,0.01,0.718081
123,36,0.716925,0.01,0.72622
123,37,0.721454,0.01,0.735722
123,38,0.725911,0.01,0.745914
123,39,0.730296,0.01,0.756344
123,40,0.734612,0.01,0.723501
123,41,0.738858,0.01,0.731264
123,42,0.743036,0.01,0.740416
123,43,0.747148,0.01,0.750282
123,44,0.751193,0.01,0.760409
123,45,0.755174,0.01,0.727203
123,46,0.759091,0.01,0.734709
123,47,0.762946,0.01,0.743622
123,48,0.766739,0.01,0.753266
123,49,0.770471,0.01,0.763185
123,50,0.774143,0.01,0.729732
123,51,0.777757,0.01,0.737062
123,52,0.781313,0.01,0.745812
123,53,0.784812,0.01,0.755304
123,54,0.788255,0.01,0.765082
123,55,0.791643,0.01,0.731459
123,56,0.794977,0.01,0.73867
123,57,0.798257,0.01,0.747308
123,58,0.801485,0.01,0.756696
123,59,0.804661,0.01,0.766377
123,60,0.807787,0.01,0.732639
123,61,0.810862,0.01,0.739768
123,62,0.813888,0.01,0.74833
123,63,0.816866,0.01,0.757647
123,64,0.819796,0.01,0.767262
123,65,0.822679,0.01,0.733445
123,66,0.825516,0.01,0.740518
123,67,0.828308,0.01,0.749028
123,68,0.831055,0.01,0.758297
123,69,0.833758,0.01,0.767867
123,70,0.836418,0.01,0.733996
123,71,0.839036,0.01,0.741031
123,72,0.841611,0.01,0.749505
123,73,0.844145,0.01,0.75874
123,74,0.846639,0.01,0.76828
123,75,0.804307,0.01,0.734372
123,76,0.807438,0.01,0.741381
123,77,0.810519,0.01,0.749831
123,78,0.813551,0.01,0.759044
123,79,0.816534,0.01,0.768562
123,80,0.819469,0.01,0.734629
123,81,0.822358,0.01,0.74162
123,82,0.8252,0.01,0.750053
123,83,0.827997,0.01,0.759251
123,84,0.830749,0.01,0.768754
123,85,0.833457,0.01,0.734804
123,86,0.836122,0.01,0.741783
123,87,0.838744,0.01,0.750205
123,88,0.796807,0.01,0.715768
123,89,0.800058,0.01,0.722944
123,90,0.803257,0.01,0.688091
123,91,0.806405,0.01,0.695691
123,92,0.809502,0.01,0.705479
123,93,0.81255,0.01,0.716486
123,94,0.815549,0.01,0.728059
123,95,0.818501,0.01,0.696901
123,96,0.821405,0.01,0.706069
123,97,0.824262,0.01,0.716662
123,98,0.827074,0.01,0.727961
123,99,0.829841,0.01,0.739485
123,100,0.832563,0.01,0.708005
123,101,0.835242,0.01,0.71677
123,102,0.837878,0.01,0.726876
123,103,0.840472,0.01,0.737646
123,104,0.843025,0.01,0.748623
123,105,0.845536,0.01,0.716445
123,106,0.848008,0.01,0.724686
123,107,0.85044,0.01,0.734286
123,108,0.852833,0.01,0.744571
123,109,0.855187,0.01,0.75509
123,110,0.857504,0.01,0.722354
123,111,0.859784,0.01,0.730195
123,112,0.862028,0.01,0.73942
123,113,0.864235,0.01,0.749354
123,114,0.866407,0.01,0.759544
123,115,0.868545,0.01,0.726415
123,116,0.870648,0.01,0.733975
123,117,0.872718,0.01,0.742939
123,118,0.874754,0.01,0.75263
123,119,0.831017,0.01,0.719237
123,120,0.83372,0.01,0.682575
123,121,0.836381,0.01,0.689436
123,122,0.838999,0.01,0.698872
123,123,0.841575,0.01,0.709788
123,124,0.84411,0.01,0.721441
123,125,0.846604,0.01,0.690513
123,126,0.849058,0.01,0.699936
123,127,0.851473,0.01,0.710822
123,128,0.85385,0.01,0.722434
123,129,0.856188,0.01,0.734277
123,130,0.858489,0.01,0.703201
123,131,0.860753,0.01,0.712267
123,132,0.862981,0.01,0.722664
123,133,0.865173,0.01,0.73371
123,134,0.867331,0.01,0.744951
123,135,0.869453,0.01,0.71309
123,136,0.871542,0.01,0.721558
123,137,0.873597,0.01,0.731371
123,138,0.87562,0.01,0.741856
123,139,0.87761,0.01,0.752561
123,140,0.879568,0.01,0.72005
123,141,0.881495,0.01,0.728049
123,142,0.883391,0.01,0.737423
123,143,0.885257,0.01,0.747495
123,144,0.887093,0.01,0.757814
123,145,0.888899,0.01,0.724839
123,146,0.890677,0.01,0.732508
123,147,0.892426,0.01,0.741574
123,148,0.847805,0.01,0.707907
123,149,0.85024,0.01,0.715628
123,150,0.852636,0.01,0.681427
123,151,0.854994,0.01,0.68949
123,152,0.857314,0.01,0.699708
123,153,0.859597,0.01,0.711115
123,154,0.861843,0.01,0.723061
123,155,0.864054,0.01,0.692349
123,156,0.866229,0.01,0.701833
123,157,0.868369,0.01,0.71272
123,158,0.870476,0.01,0.724292
123,159,0.872548,0.01,0.736071
123,160,0.874587,0.01,0.704896
123,161,0.876594,0.01,0.713876
123,162,0.878568,0.01,0.724183
123,163,0.880511,0.01,0.73514
123,164,0.882423,0.01,0.746291
123,165,0.884304,0.01,0.714321
123,166,0.886155,0.01,0.722709
123,167,0.887977,0.01,0.732446
123,168,0.889769,0.01,0.742859
123,169,0.891533,0.01,0.753497
123,170,0.893268,0.01,0.720904
123,171,0.894976,0.01,0.728845
123,172,0.896656,0.01,0.738163
123,173,0.89831,0.01,0.748185
123,174,0.899937,0.01,0.758456
123,175,0.901538,0.01,0.725424
123,176,0.903113,0.01,0.733053
123,177,0.904664,0.01,0.742081
123,178,0.906189,0.01,0.751831
123,179,0.90769,0.01,0.76185
123,180,0.909167,0.01,0.728516
123,181,0.91062,0.01,0.735931
123,182,0.91205,0.01,0.744759
123,183,0.913458,0.01,0.754324
123,184,0.914842,0.01,0.76417
123,185,0.916205,0.01,0.730628
123,186,0.917545,0.01,0.737897
123,187,0.871668,0.01,0.702759
123,188,0.873721,0.01,0.709893
123,189,0.875742,0.01,0.71908
123,190,0.87773,0.01,0.686068
123,191,0.879686,0.01,0.694595
123,192,0.881611,0.01,0.705008
123,193,0.883506,0.01,0.716434
123,194,0.88537,0.01,0.72828
123,195,0.841101,0.01,0.697353
123,196,0.843643,0.01,0.706623
123,197,0.801461,0.01,0.673987
123,198,0.804638,0.01,0.682966
123,199,0.807764,0.01,0.693916
123,200,0.810839,0.01,0.66305
124,1,0.50632,0.50632,0.52079
124,2,0.513043,0.513043,0.54281
124,3,0.520011,0.520011,0.565173
124,4,0.527115,0.527115,0.587294
124,5,0.534277,0.263557,0.568735
124,6,0.541447,0.266695,0.586821
124,7,0.548586,0.269976,0.605706
124,8,0.55567,0.273341,0.624716
124,9,0.562682,0.276746,0.643414
124,10,0.569612,0.138373,0.62051
124,11,0.576451,0.139853,0.635351
124,12,0.583194,0.141401,0.65111
124,13,0.58984,0.142988,0.66714
124,14,0.596386,0.144595,0.683012
124,15,0.602832,0.072298,0.656688
124,16,0.609179,0.072989,0.669076
124,17,0.57872,0.06934,0.640066
124,18,0.585455,0.070124,0.651545
124,19,0.592084,0.070928,0.664777
124,20,0.598608,0.035464,0.636605
124,21,0.605028,0.035815,0.648563
124,22,0.611346,0.036185,0.66217
124,23,0.617564,0.036567,0.676567
124,24,0.623682,0.036954,0.691179
124,25,0.629703,0.018477,0.663561
124,26,0.635627,0.018643,0.675176
124,27,0.641457,0.018818,0.688004
124,28,0.647194,0.018998,0.701357
124,29,0.652838,0.019181,0.714773
124,30,0.658393,0.01,0.685539
124,31,0.663859,0.01,0.695885
124,32,0.669237,0.01,0.707456
124,33,0.674529,0.01,0.719584
124,34,0.679736,0.01,0.731823
124,35,0.684861,0.01,0.701151
124,36,0.689903,0.01,0.710456
124,37,0.694864,0.01,0.721046
124,38,0.699747,0.01,0.732253
124,39,0.704551,0.01,0.743627
124,40,0.709278,0.01,0.711916
124,41,0.713929,0.01,0.720481
124,42,0.718507,0.01,0.730381
124,43,0.72301,0.01,0.740943
124,44,0.727442,0.01,0.751717
124,45,0.731803,0.01,0.719286
124,46,0.736094,0.01,0.727341
124,47,0.740317,0.01,0.736765
124,48,0.744472,0.01,0.746885
124,49,0.74856,0.01,0.757247
124,50,0.752583,0.01,0.724323
124,51,0.756542,0.01,0.732029
124,52,0.760437,0.01,0.741128
124,53,0.76427,0.01,0.750945
124,54,0.768042,0.01,0.761025
124,55,0.771753,0.01,0.727765
124,56,0.775405,0.01,0.735232
124,57,0.778999,0.01,0.744108
124,58,0.782535,0.01,0.753719
124,59,0.786014,0.01,0.763606
124,60,0.789438,0.01,0.730115
124,61,0.792807,0.01,0.737419
124,62,0.796122,0.01,0.746144
124,63,0.799384,0.01,0.755613
124,64,0.802594,0.01,0.765369
124,65,0.805752,0.01,0.731721
124,66,0.80886,0.01,0.738914
124,67,0.811919,0.01,0.747535
124,68,0.814928,0.01,0.756907
124,69,0.817889,0.01,0.766574
124,70,0.820803,0.01,0.732818
124,71,0.82367,0.01,0.739935
124,72,0.826491,0.01,0.748485
124,73,0.829267,0.01,0.757791
124,74,0.831999,0.01,0.767397
124,75,0.834687,0.01,0.733568
124,76,0.837332,0.01,0.740632
124,77,0.839935,0.01,0.749134
124,78,0.842496,0.01,0.758395
124,79,0.845016,0.01,0.767958
124,80,0.847496,0.01,0.734079
124,81,0.849936,0.01,0.741108
124,82,0.852337,0.01,0.749577
124,83,0.854699,0.01,0.758808
124,84,0.811964,0.01,0.724863
124,85,0.814973,0.01,0.6877
124,86,0.817933,0.01,0.694206
124,87,0.820847,0.01,0.70331
124,88,0.823713,0.01,0.713918
124,89,0.782527,0.01,0.682266
124,90,0.786007,0.01,0.647705
124,91,0.789431,0.01,0.656357
124,92,0.7928,0.01,0.667648
124,93,0.796115,0.01,0.680422
124,94,0.799377,0.01,0.693898
124,95,0.802587,0.01,0.665225
124,96,0.805746,0.01,0.676298
124,97,0.808854,0.01,0.688751
124,98,0.811912,0.01,0.701843
124,99,0.814922,0.01,0.715079
124,100,0.817883,0.01,0.685681
124,101,0.820797,0.01,0.695945
124,102,0.823664,0.01,0.707462
124,103,0.826485,0.01,0.719555
124,104,0.785161,0.01,0.689055
124,105,0.788599,0.01,0.655047
124,106,0.791981,0.01,0.663798
124,107,0.752382,0.01,0.631757
124,108,0.756344,0.01,0.641975
124,109,0.760242,0.01,0.654585
124,110,0.764078,0.01,0.626121
124,111,0.767853,0.01,0.638176
124,112,0.771568,0.01,0.652062
124,113,0.775222,0.01,0.666852
124,114,0.778819,0.01,0.681922
124,115,0.782358,0.01,0.654928
124,116,0.78584,0.01,0.667036
124,117,0.789267,0.01,0.680355
124,118,0.792638,0.01,0.694187
124,119,0.795956,0.01,0.708064
124,120,0.799221,0.01,0.679395
124,121,0.802433,0.01,0.690149
124,122,0.762312,0.01,0.659205
124,123,0.766115,0.01,0.669327
124,124,0.769857,0.01,0.681306
124,125,0.773539,0.01,0.651641
124,126,0.777162,0.01,0.662546
124,127,0.780728,0.01,0.675175
124,128,0.784236,0.01,0.688665
124,129,0.787688,0.01,0.702435
124,130,0.791085,0.01,0.673809
124,131,0.794428,0.01,0.684711
124,132,0.797717,0.01,0.696877
124,133,0.800954,0.01,0.709613
124,134,0.804138,0.01,0.722455
124,135,0.807272,0.01,0.692536
124,136,0.810356,0.01,0.702395
124,137,0.81339,0.01,0.713515
124,138,0.816376,0.01,0.725222
124,139,0.819314,0.01,0.73707
124,140,0.822205,0.01,0.705929
124,141,0.82505,0.01,0.714903
124,142,0.827849,0.01,0.725184
124,143,0.830603,0.01,0.736104
124,144,0.833314,0.01,0.747211
124,145,0.835981,0.01,0.71518
124,146,0.794182,0.01,0.679496
124,147,0.797475,0.01,0.686893
124,148,0.800715,0.01,0.696731
124,149,0.803904,0.01,0.707954
124,150,0.807041,0.01,0.676982
124,151,0.810129,0.01,0.68669
124,152,0.813166,0.01,0.698036
124,153,0.816156,0.01,0.710215
124,154,0.819097,0.01,0.722681
124,155,0.821992,0.01,0.69243
124,156,0.82484,0.01,0.702134
124,157,0.827642,0.01,0.713156
124,158,0.8304,0.01,0.724809
124,159,0.833114,0.01,0.736629
124,160,0.835784,0.01,0.705475
124,161,0.793995,0.01,0.670611
124,162,0.797291,0.01,0.678601
124,163,0.800534,0.01,0.688997
124,164,0.803726,0.01,0.700745
124,165,0.806866,0.01,0.670404
124,166,0.809956,0.01,0.680563
124,167,0.812997,0.01,0.692331
124,168,0.815989,0.01,0.704902
124,169,0.818933,0.01,0.717735
124,170,0.82183,0.01,0.687923
124,171,0.824681,0.01,0.697939
124,172,0.827486,0.01,0.709252
124,173,0.830246,0.01,0.721175
124,174,0.832962,0.01,0.733247
124,175,0.835635,0.01,0.702395
124,176,0.838265,0.01,0.711586
124,177,0.840852,0.01,0.722078
124,178,0.843399,0.01,0.733199
124,179,0.845904,0.01,0.744499
124,180,0.84837,0.01,0.712701
124,181,0.850796,0.01,0.721207
124,182,0.853183,0.01,0.731053
124,183,0.855532,0.01,0.741566
124,184,0.857844,0.01,0.752295
124,185,0.860118,0.01,0.719811
124,186,0.817112,0.01,0.683715
124,187,0.820039,0.01,0.69082
124,188,0.822918,0.01,0.700386
124,189,0.825751,0.01,0.711355
124,190,0.828539,0.01,0.68008
124,191,0.831283,0.01,0.689572
124,192,0.833982,0.01,0.700719
124,193,0.836638,0.01,0.712711
124,194,0.794807,0.01,0.682292
124,195,0.79809,0.01,0.648515
124,196,0.80132,0.01,0.657524
124,197,0.804499,0.01,0.669023
124,198,0.807627,0.01,0.681905
124,199,0.810705,0.01,0.695419
124,200,0.813734,0.01,0.666743
125,1,0.50632,0.50632,0.52079
125,2,0.513043,0.513043,0.54281
125,3,0.520011,0.520011,0.565173
125,4,0.527115,0.527115,0.587294
125,5,0.534277,0.263557,0.568735
125,6,0.541447,0.266695,0.586821
125,7,0.548586,0.269976,0.605706
125,8,0.55567,0.273341,0.624716
125,9,0.562682,0.276746,0.643414
125,10,0.569612,0.138373,0.62051
125,11,0.576451,0.139853,0.635351
125,12,0.583194,0.141401,0.65111
125,13,0.58984,0.142988,0.66714
125,14,0.596386,0.144595,0.683012
125,15,0.602832,0.072298,0.656688
125,16,0.609179,0.072989,0.669076
125,17,0.615427,0.073715,0.682536
125,18,0.621576,0.074461,0.696413
125,19,0.627628,0.075218,0.710274
125,20,0.633584,0.037609,0.681536
125,21,0.639445,0.037931,0.69221
125,22,0.645213,0.038272,0.704071
125,23,0.650889,0.038622,0.716459
125,24,0.656475,0.038978,0.728932
125,25,0.661971,0.019489,0.698533
125,26,0.667379,0.019639,0.708028
125,27,0.672701,0.019799,0.718793
125,28,0.677937,0.019963,0.73016
125,29,0.68309,0.020131,0.741682
125,30,0.648936,0.019124,0.710147
125,31,0.654553,0.019309,0.718837
125,32,0.621825,0.018344,0.685399
125,33,0.627876,0.018544,0.693737
125,34,0.63383,0.018743,0.704046
125,35,0.602138,0.017806,0.672375
125,36,0.608504,0.018018,0.681852
125,37,0.614768,0.018227,0.69315
125,38,0.620932,0.018434,0.705398
125,39,0.626997,0.018638,0.71801
125,40,0.632965,0.01,0.688
125,41,0.638837,0.01,0.697918
125,42,0.644616,0.01,0.709169
125,43,0.650302,0.01,0.721053
125,44,0.655897,0.01,0.733102
125,45,0.661403,0.01,0.702233
125,46,0.666821,0.01,0.711421
125,47,0.672151,0.01,0.721913
125,48,0.677397,0.01,0.733039
125,49,0.682559,0.01,0.744344
125,50,0.687638,0.01,0.712555
125,51,0.692635,0.01,0.721069
125,52,0.697553,0.01,0.730922
125,53,0.702392,0.01,0.741443
125,54,0.707154,0.01,0.75218
125,55,0.71184,0.01,0.719705
125,56,0.71645,0.01,0.72773
125,57,0.720987,0.01,0.737127
125,58,0.725451,0.01,0.747221
125,59,0.729844,0.01,0.757559
125,60,0.734167,0.01,0.724607
125,61,0.73842,0.01,0.732293
125,62,0.742605,0.01,0.741373
125,63,0.746723,0.01,0.751173
125,64,0.750776,0.01,0.761238
125,65,0.754763,0.01,0.727958
125,66,0.758687,0.01,0.735412
125,67,0.762548,0.01,0.744276
125,68,0.766348,0.01,0.753874
125,69,0.770086,0.01,0.763751
125,70,0.773765,0.01,0.730247
125,71,0.735076,0.01,0.693221
125,72,0.739315,0.01,0.699668
125,73,0.743486,0.01,0.70862
125,74,0.74759,0.01,0.719018
125,75,0.751629,0.01,0.687059
125,76,0.755603,0.01,0.696068
125,77,0.759513,0.01,0.706764
125,78,0.763361,0.01,0.718337
125,79,0.767147,0.01,0.73024
125,80,0.770873,0.01,0.699314
125,81,0.774539,0.01,0.70854
125,82,0.778146,0.01,0.719118
125,83,0.781696,0.01,0.730357
125,84,0.785189,0.01,0.741792
125,85,0.788626,0.01,0.710178
125,86,0.792008,0.01,0.718829
125,87,0.795336,0.01,0.728819
125,88,0.79861,0.01,0.739472
125,89,0.801832,0.01,0.750337
125,90,0.805003,0.01,0.718018
125,91,0.808123,0.01,0.726155
125,92,0.811193,0.01,0.735658
125,93,0.814214,0.01,0.745851
125,94,0.817187,0.01,0.756283
125,95,0.820112,0.01,0.723443
125,96,0.82299,0.01,0.731209
125,97,0.825822,0.01,0.740364
125,98,0.828609,0.01,0.750234
125,99,0.831351,0.01,0.760363
125,100,0.834049,0.01,0.727161
125,101,0.836705,0.01,0.73467
125,102,0.839317,0.01,0.743586
125,103,0.841888,0.01,0.753232
125,104,0.844418,0.01,0.763153
125,105,0.802197,0.01,0.729703
125,106,0.805362,0.01,0.737036
125,107,0.808476,0.01,0.745787
125,108,0.811541,0.01,0.755281
125,109,0.814556,0.01,0.76506
125,110,0.817523,0.01,0.731439
125,111,0.820443,0.01,0.738652
125,112,0.779421,0.01,0.703446
125,113,0.78295,0.01,0.710532
125,114,0.786423,0.01,0.719675
125,115,0.78984,0.01,0.68661
125,116,0.793202,0.01,0.6951
125,117,0.796511,0.01,0.705478
125,118,0.799767,0.01,0.716871
125,119,0.802971,0.01,0.728687
125,120,0.806123,0.01,0.697724
125,121,0.809225,0.01,0.706967
125,122,0.812278,0.01,0.71759
125,123,0.815281,0.01,0.728889
125,124,0.818237,0.01,0.740395
125,125,0.821145,0.01,0.708876
125,126,0.780088,0.01,0.673687
125,127,0.783606,0.01,0.681452
125,128,0.787069,0.01,0.691643
125,129,0.790475,0.01,0.703202
125,130,0.793828,0.01,0.672638
125,131,0.797127,0.01,0.682638
125,132,0.800373,0.01,0.69426
125,133,0.803567,0.01,0.706697
125,134,0.763388,0.01,0.67681
125,135,0.767174,0.01,0.643519
125,136,0.770899,0.01,0.652874
125,137,0.774565,0.01,0.664694
125,138,0.735837,0.01,0.635298
125,139,0.740063,0.01,0.646701
125,140,0.70306,0.01,0.617381
125,141,0.707811,0.01,0.629223
125,142,0.712486,0.01,0.643158
125,143,0.717086,0.01,0.658164
125,144,0.721613,0.01,0.673557
125,145,0.726067,0.01,0.647046
125,146,0.689764,0.01,0.616706
125,147,0.694728,0.01,0.628076
125,148,0.699612,0.01,0.641726
125,149,0.704418,0.01,0.656577
125,150,0.669197,0.01,0.630011
125,151,0.67449,0.01,0.642886
125,152,0.679698,0.01,0.657208
125,153,0.684823,0.01,0.672175
125,154,0.689866,0.01,0.68725
125,155,0.694828,0.01,0.660129
125,156,0.660087,0.01,0.629049
125,157,0.665525,0.01,0.639787
125,158,0.670877,0.01,0.652782
125,159,0.676143,0.01,0.666975
125,160,0.681325,0.01,0.639585
125,161,0.647258,0.01,0.608883
125,162,0.652902,0.01,0.620256
125,163,0.658456,0.01,0.634072
125,164,0.66392,0.01,0.64919
125,165,0.669298,0.01,0.623037
125,166,0.674589,0.01,0.636266
125,167,0.679796,0.01,0.650957
125,168,0.684919,0.01,0.666294
125,169,0.68996,0.01,0.681732
125,170,0.694921,0.01,0.655063
125,171,0.699802,0.01,0.667322
125,172,0.704605,0.01,0.680735
125,173,0.709332,0.01,0.694619
125,174,0.713982,0.01,0.708521
125,175,0.678283,0.01,0.679863
125,176,0.683431,0.01,0.690612
125,177,0.688496,0.01,0.702556
125,178,0.69348,0.01,0.715029
125,179,0.698384,0.01,0.727587
125,180,0.70321,0.01,0.697295
125,181,0.707959,0.01,0.70687
125,182,0.712631,0.01,0.71771
125,183,0.717229,0.01,0.729149
125,184,0.721753,0.01,0.740739
125,185,0.726205,0.01,0.709286
125,186,0.730586,0.01,0.718034
125,187,0.734897,0.01,0.728103
125,188,0.739138,0.01,0.738824
125,189,0.743312,0.01,0.749745
125,190,0.747419,0.01,0.71749
125,191,0.75146,0.01,0.72567
125,192,0.713887,0.01,0.691622
125,193,0.718465,0.01,0.699529
125,194,0.72297,0.01,0.709435
125,195,0.727402,0.01,0.677284
125,196,0.731764,0.01,0.68642
125,197,0.736056,0.01,0.697401
125,198,0.740279,0.01,0.709354
125,199,0.744434,0.01,0.721692
125,200,0.748523,0.01,0.691353
126,1,0.50632,0.50632,0.52079
126,2,0.513043,0.513043,0.54281
126,3,0.520011,0.520011,0.565173
126,4,0.527115,0.527115,0.587294
126,5,0.534277,0.263557,0.568735
126,6,0.541447,0.266695,0.586821
126,7,0.548586,0.269976,0.605706
126,8,0.521156,0.256478,0.583885
126,9,0.52868,0.260058,0.600071
126,10,0.536124,0.130029,0.576044
126,11,0.543478,0.131619,0.591351
126,12,0.550735,0.133282,0.60833
126,13,0.55789,0.134989,0.626045
126,14,0.564941,0.136716,0.643871
126,15,0.571885,0.068358,0.620199
126,16,0.578724,0.06911,0.634679
126,17,0.585456,0.069897,0.650218
126,18,0.592083,0.070703,0.666123
126,19,0.598606,0.071519,0.681935
126,20,0.605026,0.03576,0.655584
126,21,0.611343,0.036112,0.667985
126,22,0.61756,0.036481,0.681475
126,23,0.623679,0.03686,0.695395
126,24,0.629699,0.037244,0.709304
126,25,0.635623,0.018622,0.680633
126,26,0.641453,0.018786,0.691358
126,27,0.64719,0.018959,0.703271
126,28,0.652834,0.019137,0.715709
126,29,0.658389,0.019318,0.72823
126,30,0.663855,0.01,0.697891
126,31,0.669233,0.01,0.707429
126,32,0.674525,0.01,0.718233
126,33,0.679733,0.01,0.729638
126,34,0.684857,0.01,0.741197
126,35,0.689899,0.01,0.709704
126,36,0.694861,0.01,0.718424
126,37,0.699743,0.01,0.728467
126,38,0.664756,0.01,0.695969
126,39,0.67012,0.01,0.704519
126,40,0.675398,0.01,0.671309
126,41,0.680592,0.01,0.680074
126,42,0.685702,0.01,0.690945
126,43,0.690731,0.01,0.702961
126,44,0.695679,0.01,0.715473
126,45,0.660895,0.01,0.685437
126,46,0.666321,0.01,0.695401
126,47,0.67166,0.01,0.706734
126,48,0.676913,0.01,0.718722
126,49,0.682083,0.01,0.730888
126,50,0.687169,0.01,0.700175
126,51,0.692175,0.01,0.709482
126,52,0.6971,0.01,0.720094
126,53,0.701946,0.01,0.731335
126,54,0.706715,0.01,0.742751
126,55,0.711408,0.01,0.711096
126,56,0.716025,0.01,0.719708
126,57,0.720569,0.01,0.729653
