seed,round,honest_r_eff,attacker_r_eff,total_slashed
53,119,0.827713,0.01,0.468559
53,120,0.830469,0.01,0.468559
53,121,0.828672,0.01,0.468559
53,122,0.831414,0.01,0.468559
53,123,0.834111,0.01,0.468559
53,124,0.836765,0.01,0.468559
53,125,0.834706,0.01,0.468559
53,126,0.824253,0.01,0.468559
53,127,0.827065,0.01,0.468559
53,128,0.825509,0.01,0.468559
53,129,0.828301,0.01,0.468559
53,130,0.822064,0.01,0.468559
53,131,0.824911,0.01,0.468559
53,132,0.827712,0.01,0.468559
53,133,0.830469,0.01,0.468559
53,134,0.829067,0.01,0.468559
53,135,0.831802,0.01,0.468559
53,136,0.834493,0.01,0.468559
53,137,0.837141,0.01,0.468559
53,138,0.839747,0.01,0.468559
53,139,0.837929,0.01,0.468559
53,140,0.840522,0.01,0.468559
53,141,0.843074,0.01,0.468559
53,142,0.845585,0.01,0.468559
53,143,0.848055,0.01,0.468559
53,144,0.850487,0.01,0.468559
53,145,0.848577,0.01,0.468559
53,146,0.851,0.01,0.468559
53,147,0.848728,0.01,0.468559
53,148,0.846969,0.01,0.468559
53,149,0.844698,0.01,0.468559
53,150,0.842619,0.01,0.468559
53,151,0.840611,0.01,0.468559
53,152,0.838677,0.01,0.468559
53,153,0.841258,0.01,0.468559
53,154,0.839674,0.01,0.468559
53,155,0.83796,0.01,0.468559
53,156,0.840553,0.01,0.468559
53,157,0.843104,0.01,0.468559
53,158,0.845614,0.01,0.468559
53,159,0.843684,0.01,0.468559
53,160,0.846185,0.01,0.468559
53,161,0.848646,0.01,0.468559
53,162,0.851067,0.01,0.468559
53,163,0.849331,0.01,0.468559
53,164,0.851742,0.01,0.468559
53,165,0.854114,0.01,0.468559
53,166,0.856448,0.01,0.468559
53,167,0.840881,0.01,0.468559
53,168,0.843427,0.01,0.468559
53,169,0.841717,0.01,0.468559
53,170,0.840163,0.01,0.468559
53,171,0.84272,0.01,0.468559
53,172,0.840799,0.01,0.468559
53,173,0.833984,0.01,0.468559
53,174,0.83223,0.01,0.468559
53,175,0.834914,0.01,0.468559
53,176,0.837555,0.01,0.468559
53,177,0.835972,0.01,0.468559
53,178,0.838597,0.01,0.468559
53,179,0.836472,0.01,0.468559
53,180,0.830127,0.01,0.468559
53,181,0.828163,0.01,0.468559
53,182,0.82642,0.01,0.468559
53,183,0.82485,0.01,0.468559
53,184,0.827653,0.01,0.468559
53,185,0.83041,0.01,0.468559
53,186,0.833124,0.01,0.468559
53,187,0.831355,0.01,0.468559
53,188,0.829843,0.01,0.468559
53,189,0.832565,0.01,0.468559
53,190,0.821414,0.01,0.468559
53,191,0.824271,0.01,0.468559
53,192,0.827083,0.01,0.468559
53,193,0.829849,0.01,0.468559
53,194,0.823383,0.01,0.468559
53,195,0.821929,0.01,0.468559
53,196,0.824778,0.01,0.468559
53,197,0.827582,0.01,0.468559
53,198,0.83034,0.01,0.468559
53,199,0.833055,0.01,0.468559
53,200,0.835726,0.01,0.468559
54,1,0.49948,0.5056,0.0
54,2,0.505664,0.51183,0.0
54,3,0.512297,0.518465,0.0
54,4,0.519206,0.525346,0.0
54,5,0.526273,0.532365,0.0
54,6,0.526797,0.266182,0.1
54,7,0.530753,0.269062,0.1
54,8,0.534575,0.255609,0.1
54,9,0.541843,0.258917,0.1
54,10,0.549048,0.262352,0.1
54,11,0.556175,0.265859,0.1
54,12,0.556119,0.132929,0.19
54,13,0.563175,0.13437,0.19
54,14,0.56294,0.135918,0.19
54,15,0.569909,0.137531,0.19
54,16,0.576774,0.139182,0.19
54,17,0.583534,0.140852,0.19
54,18,0.590189,0.070426,0.271
54,19,0.59674,0.071094,0.271
54,20,0.599569,0.071812,0.271
54,21,0.605973,0.072563,0.271
54,22,0.612275,0.073331,0.271
54,23,0.614798,0.074108,0.271
54,24,0.62096,0.037054,0.3439
54,25,0.627024,0.037359,0.3439
54,26,0.632991,0.03769,0.3439
54,27,0.638863,0.038037,0.3439
54,28,0.644641,0.038393,0.3439
54,29,0.646427,0.038755,0.3439
54,30,0.648299,0.019377,0.40951
54,31,0.653926,0.019516,0.40951
54,32,0.659463,0.019668,0.40951
54,33,0.661133,0.019829,0.40951
54,34,0.666554,0.019994,0.40951
54,35,0.664197,0.020162,0.40951
54,36,0.665743,0.01,0.468559
54,37,0.671091,0.01,0.468559
54,38,0.676353,0.01,0.468559
54,39,0.681532,0.01,0.468559
54,40,0.686627,0.01,0.468559
54,41,0.687681,0.01,0.468559
54,42,0.692679,0.01,0.468559
54,43,0.697596,0.01,0.468559
54,44,0.69047,0.01,0.468559
54,45,0.691344,0.01,0.468559
54,46,0.692394,0.01,0.468559
54,47,0.697316,0.01,0.468559
54,48,0.689911,0.01,0.468559
54,49,0.694873,0.01,0.468559
54,50,0.695832,0.01,0.468559
54,51,0.700698,0.01,0.468559
54,52,0.7014,0.01,0.468559
54,53,0.702282,0.01,0.468559
54,54,0.707046,0.01,0.468559
54,55,0.703815,0.01,0.468559
54,56,0.704734,0.01,0.468559
54,57,0.705368,0.01,0.468559
54,58,0.702042,0.01,0.468559
54,59,0.702651,0.01,0.468559
54,60,0.703377,0.01,0.468559
54,61,0.708123,0.01,0.468559
54,62,0.712793,0.01,0.468559
54,63,0.713324,0.01,0.468559
54,64,0.710114,0.01,0.468559
54,65,0.714752,0.01,0.468559
54,66,0.719316,0.01,0.468559
54,67,0.723807,0.01,0.468559
54,68,0.728226,0.01,0.468559
54,69,0.732574,0.01,0.468559
54,70,0.736853,0.01,0.468559
54,71,0.733141,0.01,0.468559
54,72,0.73741,0.01,0.468559
54,73,0.737398,0.01,0.468559
54,74,0.7416,0.01,0.468559
54,75,0.745734,0.01,0.468559
54,76,0.745985,0.01,0.468559
54,77,0.750049,0.01,0.468559
54,78,0.754049,0.01,0.468559
54,79,0.757984,0.01,0.468559
54,80,0.761856,0.01,0.468559
54,81,0.765666,0.01,0.468559
54,82,0.765302,0.01,0.468559
54,83,0.764837,0.01,0.468559
54,84,0.7686,0.01,0.468559
54,85,0.768094,0.01,0.468559
54,86,0.767321,0.01,0.468559
54,87,0.766993,0.01,0.468559
54,88,0.770721,0.01,0.468559
54,89,0.77439,0.01,0.468559
54,90,0.778,0.01,0.468559
54,91,0.781552,0.01,0.468559
54,92,0.785047,0.01,0.468559
54,93,0.784236,0.01,0.468559
54,94,0.787688,0.01,0.468559
54,95,0.791085,0.01,0.468559
54,96,0.794428,0.01,0.468559
54,97,0.789023,0.01,0.468559
54,98,0.783868,0.01,0.468559
54,99,0.787326,0.01,0.468559
54,100,0.790729,0.01,0.468559
54,101,0.794078,0.01,0.468559
54,102,0.797372,0.01,0.468559
54,103,0.796125,0.01,0.468559
54,104,0.799387,0.01,0.468559
54,105,0.802597,0.01,0.468559
54,106,0.80139,0.01,0.468559
54,107,0.796083,0.01,0.468559
54,108,0.794876,0.01,0.468559
54,109,0.798158,0.01,0.468559
54,110,0.79705,0.01,0.468559
54,111,0.796158,0.01,0.468559
54,112,0.79942,0.01,0.468559
54,113,0.798313,0.01,0.468559
54,114,0.80154,0.01,0.468559
54,115,0.800657,0.01,0.468559
54,116,0.803847,0.01,0.468559
54,117,0.802766,0.01,0.468559
54,118,0.801521,0.01,0.468559
54,119,0.804697,0.01,0.468559
54,120,0.807822,0.01,0.468559
54,121,0.802191,0.01,0.468559
54,122,0.797314,0.01,0.468559
54,123,0.800557,0.01,0.468559
54,124,0.799348,0.01,0.468559
54,125,0.802558,0.01,0.468559
54,126,0.805717,0.01,0.468559
54,127,0.808826,0.01,0.468559
54,128,0.811884,0.01,0.468559
54,129,0.814894,0.01,0.468559
54,130,0.804671,0.01,0.468559
54,131,0.807796,0.01,0.468559
54,132,0.810871,0.01,0.468559
54,133,0.813897,0.01,0.468559
54,134,0.816875,0.01,0.468559
54,135,0.815746,0.01,0.468559
54,136,0.818694,0.01,0.468559
54,137,0.816961,0.01,0.468559
54,138,0.81989,0.01,0.468559
54,139,0.822771,0.01,0.468559
54,140,0.825607,0.01,0.468559
54,141,0.828397,0.01,0.468559
54,142,0.826629,0.01,0.468559
54,143,0.829403,0.01,0.468559
54,144,0.81447,0.01,0.468559
54,145,0.817438,0.01,0.468559
54,146,0.811637,0.01,0.468559
54,147,0.814651,0.01,0.468559
54,148,0.817616,0.01,0.468559
54,149,0.815939,0.01,0.468559
54,150,0.818884,0.01,0.468559
54,151,0.817477,0.01,0.468559
54,152,0.820398,0.01,0.468559
54,153,0.823271,0.01,0.468559
54,154,0.821895,0.01,0.468559
54,155,0.820256,0.01,0.468559
54,156,0.823132,0.01,0.468559
54,157,0.821858,0.01,0.468559
54,158,0.824708,0.01,0.468559
54,159,0.827513,0.01,0.468559
54,160,0.830273,0.01,0.468559
54,161,0.832988,0.01,0.468559
54,162,0.835661,0.01,0.468559
54,163,0.83829,0.01,0.468559
54,164,0.840877,0.01,0.468559
54,165,0.843423,0.01,0.468559
54,166,0.845929,0.01,0.468559
54,167,0.848394,0.01,0.468559
54,168,0.846461,0.01,0.468559
54,169,0.848918,0.01,0.468559
54,170,0.851335,0.01,0.468559
54,171,0.853713,0.01,0.468559
54,172,0.856054,0.01,0.468559
54,173,0.854159,0.01,0.468559
54,174,0.856493,0.01,0.468559
54,175,0.858789,0.01,0.468559
54,176,0.856951,0.01,0.468559
54,177,0.850109,0.01,0.468559
54,178,0.838989,0.01,0.468559
54,179,0.841565,0.01,0.468559
54,180,0.8441,0.01,0.468559
54,181,0.846594,0.01,0.468559
54,182,0.840238,0.01,0.468559
54,183,0.842795,0.01,0.468559
54,184,0.84531,0.01,0.468559
54,185,0.843582,0.01,0.468559
54,186,0.842013,0.01,0.468559
54,187,0.84454,0.01,0.468559
54,188,0.847028,0.01,0.468559
54,189,0.849475,0.01,0.468559
54,190,0.851884,0.01,0.468559
54,191,0.854254,0.01,0.468559
54,192,0.856586,0.01,0.468559
54,193,0.85888,0.01,0.468559
54,194,0.861138,0.01,0.468559
54,195,0.86336,0.01,0.468559
54,196,0.865546,0.01,0.468559
54,197,0.867697,0.01,0.468559
54,198,0.861028,0.01,0.468559
54,199,0.863251,0.01,0.468559
54,200,0.865439,0.01,0.468559
55,1,0.50254,0.5056,0.0
55,2,0.505596,0.51183,0.0
55,3,0.509007,0.518465,0.0
55,4,0.512799,0.525346,0.0
55,5,0.519908,0.532365,0.0
55,6,0.52711,0.266182,0.1
55,7,0.530934,0.269062,0.1
55,8,0.534988,0.272154,0.1
55,9,0.542245,0.275378,0.1
55,10,0.549441,0.278677,0.1
55,11,0.556561,0.282011,0.1
55,12,0.560357,0.141005,0.19
55,13,0.567344,0.142339,0.19
55,14,0.567147,0.143774,0.19
55,15,0.574047,0.145272,0.19
55,16,0.580845,0.146807,0.19
55,17,0.5803,0.14836,0.19
55,18,0.583321,0.07418,0.271
55,19,0.589981,0.074789,0.271
55,20,0.596537,0.075449,0.271
55,21,0.602989,0.076142,0.271
55,22,0.605926,0.076854,0.271
55,23,0.612229,0.077575,0.271
55,24,0.618433,0.038788,0.3439
55,25,0.620901,0.039065,0.3439
55,26,0.626965,0.039368,0.3439
55,27,0.629251,0.039689,0.3439
55,28,0.631301,0.040019,0.3439
55,29,0.6372,0.040354,0.3439
55,30,0.643004,0.020177,0.40951
55,31,0.644885,0.020303,0.40951
55,32,0.650567,0.020443,0.40951
55,33,0.652189,0.01942,0.40951
55,34,0.653866,0.019585,0.40951
55,35,0.655536,0.019754,0.40951
55,36,0.661047,0.01,0.468559
55,37,0.66647,0.01,0.468559
55,38,0.671807,0.01,0.468559
55,39,0.673058,0.01,0.468559
55,40,0.678289,0.01,0.468559
55,41,0.683436,0.01,0.468559
55,42,0.688501,0.01,0.468559
55,43,0.693485,0.01,0.468559
55,44,0.694486,0.01,0.468559
55,45,0.699374,0.01,0.468559
55,46,0.704184,0.01,0.468559
55,47,0.708917,0.01,0.468559
55,48,0.713574,0.01,0.468559
55,49,0.718157,0.01,0.468559
55,50,0.722667,0.01,0.468559
55,51,0.727104,0.01,0.468559
55,52,0.727521,0.01,0.468559
55,53,0.731881,0.01,0.468559
55,54,0.73617,0.01,0.468559
55,55,0.740392,0.01,0.468559
55,56,0.740321,0.01,0.468559
55,57,0.732353,0.01,0.468559
55,58,0.732474,0.01,0.468559
55,59,0.728579,0.01,0.468559
55,60,0.728589,0.01,0.468559
55,61,0.724654,0.01,0.468559
55,62,0.721192,0.01,0.468559
55,63,0.725653,0.01,0.468559
55,64,0.725807,0.01,0.468559
55,65,0.722406,0.01,0.468559
55,66,0.726847,0.01,0.468559
55,67,0.727099,0.01,0.468559
55,68,0.727741,0.01,0.468559
55,69,0.727831,0.01,0.468559
55,70,0.732186,0.01,0.468559
55,71,0.732284,0.01,0.468559
55,72,0.736568,0.01,0.468559
55,73,0.740782,0.01,0.468559
55,74,0.74493,0.01,0.468559
55,75,0.749011,0.01,0.468559
55,76,0.753027,0.01,0.468559
55,77,0.756978,0.01,0.468559
55,78,0.756792,0.01,0.468559
55,79,0.760684,0.01,0.468559
55,80,0.764513,0.01,0.468559
55,81,0.764006,0.01,0.468559
55,82,0.767782,0.01,0.468559
55,83,0.771498,0.01,0.468559
55,84,0.775154,0.01,0.468559
55,85,0.778751,0.01,0.468559
55,86,0.778342,0.01,0.468559
55,87,0.781889,0.01,0.468559
55,88,0.785378,0.01,0.468559
55,89,0.784529,0.01,0.468559
55,90,0.787977,0.01,0.468559
55,91,0.791369,0.01,0.468559
55,92,0.794707,0.01,0.468559
55,93,0.797992,0.01,0.468559
55,94,0.801224,0.01,0.468559
55,95,0.804404,0.01,0.468559
55,96,0.807534,0.01,0.468559
55,97,0.810613,0.01,0.468559
55,98,0.813643,0.01,0.468559
55,99,0.812588,0.01,0.468559
55,100,0.806954,0.01,0.468559
55,101,0.810042,0.01,0.468559
55,102,0.808678,0.01,0.468559
55,103,0.807148,0.01,0.468559
55,104,0.806051,0.01,0.468559
55,105,0.809155,0.01,0.468559
55,106,0.812208,0.01,0.468559
55,107,0.810596,0.01,0.468559
55,108,0.809154,0.01,0.468559
55,109,0.812208,0.01,0.468559
55,110,0.815213,0.01,0.468559
55,111,0.818169,0.01,0.468559
55,112,0.821078,0.01,0.468559
55,113,0.819547,0.01,0.468559
55,114,0.818054,0.01,0.468559
55,115,0.812623,0.01,0.468559
55,116,0.811556,0.01,0.468559
55,117,0.814571,0.01,0.468559
55,118,0.817538,0.01,0.468559
55,119,0.811535,0.01,0.468559
55,120,0.81455,0.01,0.468559
55,121,0.817518,0.01,0.468559
55,122,0.820437,0.01,0.468559
55,123,0.82331,0.01,0.468559
55,124,0.826137,0.01,0.468559
55,125,0.824418,0.01,0.468559
55,126,0.827227,0.01,0.468559
55,127,0.825616,0.01,0.468559
55,128,0.823899,0.01,0.468559
55,129,0.822468,0.01,0.468559
55,130,0.816148,0.01,0.468559
55,131,0.81909,0.01,0.468559
55,132,0.817591,0.01,0.468559
55,133,0.816085,0.01,0.468559
55,134,0.819027,0.01,0.468559
55,135,0.821923,0.01,0.468559
55,136,0.820358,0.01,0.468559
55,137,0.818932,0.01,0.468559
55,138,0.821829,0.01,0.468559
55,139,0.820422,0.01,0.468559
55,140,0.823296,0.01,0.468559
55,141,0.821551,0.01,0.468559
55,142,0.824406,0.01,0.468559
55,143,0.827215,0.01,0.468559
55,144,0.825538,0.01,0.468559
55,145,0.828329,0.01,0.468559
55,146,0.822438,0.01,0.468559
55,147,0.816551,0.01,0.468559
55,148,0.819486,0.01,0.468559
55,149,0.822374,0.01,0.468559
55,150,0.820927,0.01,0.468559
55,151,0.819054,0.01,0.468559
55,152,0.817485,0.01,0.468559
55,153,0.811274,0.01,0.468559
55,154,0.814293,0.01,0.468559
55,155,0.812733,0.01,0.468559
55,156,0.815729,0.01,0.468559
55,157,0.818678,0.01,0.468559
55,158,0.821579,0.01,0.468559
55,159,0.824433,0.01,0.468559
55,160,0.827243,0.01,0.468559
55,161,0.830007,0.01,0.468559
55,162,0.832727,0.01,0.468559
55,163,0.835403,0.01,0.468559
55,164,0.838037,0.01,0.468559
55,165,0.840628,0.01,0.468559
55,166,0.843178,0.01,0.468559
55,167,0.845687,0.01,0.468559
55,168,0.848156,0.01,0.468559
55,169,0.850586,0.01,0.468559
55,170,0.848467,0.01,0.468559
55,171,0.841515,0.01,0.468559
55,172,0.839677,0.01,0.468559
55,173,0.842242,0.01,0.468559
55,174,0.844766,0.01,0.468559
55,175,0.84725,0.01,0.468559
55,176,0.849694,0.01,0.468559
55,177,0.852099,0.01,0.468559
55,178,0.854465,0.01,0.468559
55,179,0.856794,0.01,0.468559
55,180,0.850034,0.01,0.468559
55,181,0.852433,0.01,0.468559
55,182,0.854794,0.01,0.468559
55,183,0.857118,0.01,0.468559
55,184,0.854834,0.01,0.468559
55,185,0.852787,0.01,0.468559
55,186,0.850684,0.01,0.468559
55,187,0.853073,0.01,0.468559
55,188,0.846209,0.01,0.468559
55,189,0.848669,0.01,0.468559
55,190,0.851091,0.01,0.468559
55,191,0.853473,0.01,0.468559
55,192,0.855818,0.01,0.468559
55,193,0.858124,0.01,0.468559
55,194,0.860394,0.01,0.468559
55,195,0.862628,0.01,0.468559
55,196,0.864826,0.01,0.468559
55,197,0.862437,0.01,0.468559
55,198,0.864638,0.01,0.468559
55,199,0.862266,0.01,0.468559
55,200,0.859795,0.01,0.468559
56,1,0.5056,0.5056,0.0
56,2,0.51183,0.51183,0.0
56,3,0.51202,0.518465,0.0
56,4,0.518934,0.525346,0.0
56,5,0.522677,0.532365,0.0
56,6,0.52325,0.266182,0.1
56,7,0.523718,0.269062,0.1
56,8,0.531078,0.272154,0.1
56,9,0.538398,0.275378,0.1
56,10,0.542267,0.278677,0.1
56,11,0.549497,0.282011,0.1
56,12,0.55664,0.141005,0.19
56,13,0.563687,0.142339,0.19
56,14,0.570636,0.143774,0.19
56,15,0.57396,0.145272,0.19
56,16,0.580761,0.146807,0.19
56,17,0.587457,0.14836,0.19
56,18,0.590464,0.140942,0.19
56,19,0.597011,0.142617,0.19
56,20,0.599927,0.144287,0.19
56,21,0.60267,0.145945,0.19
56,22,0.605351,0.147586,0.19
56,23,0.611664,0.149208,0.19
56,24,0.610767,0.074604,0.271
56,25,0.613168,0.075226,0.271
56,26,0.619356,0.075894,0.271
56,27,0.625446,0.076589,0.271
56,28,0.631439,0.077301,0.271
56,29,0.637336,0.07802,0.271
56,30,0.643138,0.03901,0.3439
56,31,0.644913,0.039285,0.3439
56,32,0.650595,0.039586,0.3439
56,33,0.648365,0.039903,0.3439
56,34,0.653991,0.04023,0.3439
56,35,0.655659,0.040562,0.3439
56,36,0.657277,0.020281,0.40951
56,37,0.66276,0.020406,0.40951
56,38,0.668156,0.020543,0.40951
56,39,0.673465,0.02069,0.40951
56,40,0.674855,0.020841,0.40951
56,41,0.680058,0.020996,0.40951
56,42,0.681201,0.01,0.468559
56,43,0.686302,0.01,0.468559
56,44,0.691321,0.01,0.468559
56,45,0.692337,0.01,0.468559
56,46,0.689334,0.01,0.468559
56,47,0.686095,0.01,0.468559
56,48,0.687123,0.01,0.468559
56,49,0.688266,0.01,0.468559
56,50,0.689308,0.01,0.468559
56,51,0.694279,0.01,0.468559
56,52,0.699171,0.01,0.468559
56,53,0.699996,0.01,0.468559
56,54,0.700872,0.01,0.468559
56,55,0.705658,0.01,0.468559
56,56,0.706275,0.01,0.468559
56,57,0.706798,0.01,0.468559
56,58,0.711489,0.01,0.468559
56,59,0.716105,0.01,0.468559
56,60,0.720648,0.01,0.468559
56,61,0.725117,0.01,0.468559
56,62,0.729516,0.01,0.468559
56,63,0.733843,0.01,0.468559
56,64,0.738102,0.01,0.468559
56,65,0.742292,0.01,0.468559
56,66,0.742308,0.01,0.468559
56,67,0.742273,0.01,0.468559
56,68,0.746397,0.01,0.468559
56,69,0.746114,0.01,0.468559
56,70,0.750177,0.01,0.468559
56,71,0.754174,0.01,0.468559
56,72,0.758107,0.01,0.468559
56,73,0.753567,0.01,0.468559
56,74,0.75342,0.01,0.468559
56,75,0.757365,0.01,0.468559
56,76,0.761247,0.01,0.468559
56,77,0.765067,0.01,0.468559
56,78,0.768826,0.01,0.468559
56,79,0.772525,0.01,0.468559
56,80,0.776164,0.01,0.468559
56,81,0.779746,0.01,0.468559
56,82,0.779139,0.01,0.468559
56,83,0.782673,0.01,0.468559
56,84,0.781883,0.01,0.468559
56,85,0.785373,0.01,0.468559
56,86,0.788807,0.01,0.468559
56,87,0.792186,0.01,0.468559
56,88,0.795511,0.01,0.468559
56,89,0.798783,0.01,0.468559
56,90,0.79758,0.01,0.468559
56,91,0.800819,0.01,0.468559
56,92,0.799792,0.01,0.468559
56,93,0.802995,0.01,0.468559
56,94,0.806147,0.01,0.468559
56,95,0.804833,0.01,0.468559
56,96,0.807955,0.01,0.468559
56,97,0.806586,0.01,0.468559
56,98,0.80518,0.01,0.468559
56,99,0.808297,0.01,0.468559
56,100,0.811365,0.01,0.468559
56,101,0.81005,0.01,0.468559
56,102,0.813089,0.01,0.468559
56,103,0.816079,0.01,0.468559
56,104,0.810437,0.01,0.468559
56,105,0.81347,0.01,0.468559
56,106,0.816455,0.01,0.468559
56,107,0.810516,0.01,0.468559
56,108,0.809213,0.01,0.468559
56,109,0.812266,0.01,0.468559
56,110,0.81527,0.01,0.468559
56,111,0.818225,0.01,0.468559
56,112,0.816946,0.01,0.468559
56,113,0.819875,0.01,0.468559
56,114,0.818683,0.01,0.468559
56,115,0.817312,0.01,0.468559
56,116,0.820235,0.01,0.468559
56,117,0.819128,0.01,0.468559
56,118,0.817658,0.01,0.468559
56,119,0.820576,0.01,0.468559
56,120,0.823447,0.01,0.468559
56,121,0.826271,0.01,0.468559
56,122,0.829051,0.01,0.468559
56,123,0.831786,0.01,0.468559
56,124,0.826065,0.01,0.468559
56,125,0.828848,0.01,0.468559
56,126,0.831586,0.01,0.468559
56,127,0.834281,0.01,0.468559
56,128,0.836932,0.01,0.468559
56,129,0.8352,0.01,0.468559
56,130,0.837837,0.01,0.468559
56,131,0.840431,0.01,0.468559
56,132,0.842985,0.01,0.468559
56,133,0.840786,0.01,0.468559
56,134,0.843334,0.01,0.468559
56,135,0.841318,0.01,0.468559
56,136,0.826143,0.01,0.468559
56,137,0.828925,0.01,0.468559
56,138,0.831662,0.01,0.468559
56,139,0.834356,0.01,0.468559
56,140,0.837006,0.01,0.468559
56,141,0.835417,0.01,0.468559
56,142,0.833518,0.01,0.468559
56,143,0.831739,0.01,0.468559
56,144,0.830131,0.01,0.468559
56,145,0.832849,0.01,0.468559
56,146,0.835523,0.01,0.468559
56,147,0.838155,0.01,0.468559
56,148,0.836539,0.01,0.468559
56,149,0.834712,0.01,0.468559
56,150,0.837357,0.01,0.468559
56,151,0.839959,0.01,0.468559
56,152,0.837789,0.01,0.468559
56,153,0.836116,0.01,0.468559
56,154,0.838738,0.01,0.468559
56,155,0.841318,0.01,0.468559
56,156,0.839601,0.01,0.468559
56,157,0.838044,0.01,0.468559
56,158,0.840636,0.01,0.468559
56,159,0.843186,0.01,0.468559
56,160,0.845695,0.01,0.468559
56,161,0.84375,0.01,0.468559
56,162,0.837368,0.01,0.468559
56,163,0.830997,0.01,0.468559
56,164,0.82484,0.01,0.468559
56,165,0.827642,0.01,0.468559
56,166,0.8304,0.01,0.468559
56,167,0.833113,0.01,0.468559
56,168,0.835784,0.01,0.468559
56,169,0.834251,0.01,0.468559
56,170,0.832146,0.01,0.468559
56,171,0.834832,0.01,0.468559
56,172,0.837475,0.01,0.468559
56,173,0.840075,0.01,0.468559
56,174,0.833573,0.01,0.468559
56,175,0.836236,0.01,0.468559
56,176,0.838856,0.01,0.468559
56,177,0.841434,0.01,0.468559
56,178,0.843972,0.01,0.468559
56,179,0.846468,0.01,0.468559
56,180,0.844748,0.01,0.468559
56,181,0.847232,0.01,0.468559
56,182,0.845012,0.01,0.468559
56,183,0.847492,0.01,0.468559
56,184,0.845437,0.01,0.468559
56,185,0.84791,0.01,0.468559
56,186,0.841138,0.01,0.468559
56,187,0.839309,0.01,0.468559
56,188,0.837478,0.01,0.468559
56,189,0.835916,0.01,0.468559
56,190,0.838541,0.01,0.468559
56,191,0.836626,0.01,0.468559
56,192,0.83924,0.01,0.468559
56,193,0.841812,0.01,0.468559
56,194,0.839969,0.01,0.468559
56,195,0.837953,0.01,0.468559
56,196,0.840546,0.01,0.468559
56,197,0.843097,0.01,0.468559
56,198,0.845608,0.01,0.468559
56,199,0.848078,0.01,0.468559
56,200,0.846141,0.01,0.468559
57,1,0.5056,0.5056,0.0
57,2,0.51183,0.51183,0.0
57,3,0.508797,0.518465,0.0
57,4,0.512447,0.525346,0.0
57,5,0.519573,0.532365,0.0
57,6,0.526787,0.266182,0.1
57,7,0.534028,0.269062,0.1
57,8,0.541252,0.272154,0.1
57,9,0.54843,0.275378,0.1
57,10,0.555541,0.278677,0.1
57,11,0.562573,0.282011,0.1
57,12,0.565968,0.141005,0.19
57,13,0.572873,0.142339,0.19
57,14,0.579678,0.143774,0.19
57,15,0.586384,0.145272,0.19
57,16,0.585801,0.146807,0.19
57,17,0.585306,0.14836,0.19
57,18,0.591933,0.07418,0.271
57,19,0.59475,0.074789,0.271
57,20,0.597503,0.075449,0.271
57,21,0.600192,0.076142,0.271
57,22,0.606587,0.076854,0.271
57,23,0.609316,0.077575,0.271
57,24,0.61186,0.038788,0.3439
57,25,0.61807,0.039065,0.3439
57,26,0.616935,0.039368,0.3439
57,27,0.623064,0.039689,0.3439
57,28,0.629094,0.040019,0.3439
57,29,0.635028,0.040354,0.3439
57,30,0.637126,0.020177,0.40951
57,31,0.642932,0.020303,0.40951
57,32,0.648645,0.020443,0.40951
57,33,0.650298,0.02059,0.40951
57,34,0.655893,0.020743,0.40951
57,35,0.661399,0.019706,0.40951
57,36,0.666816,0.01,0.468559
57,37,0.672147,0.01,0.468559
57,38,0.677393,0.01,0.468559
57,39,0.682555,0.01,0.468559
57,40,0.687634,0.01,0.468559
57,41,0.692632,0.01,0.468559
57,42,0.693561,0.01,0.468559
57,43,0.698464,0.01,0.468559
57,44,0.699291,0.01,0.468559
57,45,0.704103,0.01,0.468559
57,46,0.701078,0.01,0.468559
57,47,0.70586,0.01,0.468559
57,48,0.710567,0.01,0.468559
57,49,0.715198,0.01,0.468559
57,50,0.719754,0.01,0.468559
57,51,0.724238,0.01,0.468559
57,52,0.72865,0.01,0.468559
57,53,0.732992,0.01,0.468559
57,54,0.737264,0.01,0.468559
57,55,0.737344,0.01,0.468559
57,56,0.741546,0.01,0.468559
57,57,0.745682,0.01,0.468559
57,58,0.74575,0.01,0.468559
57,59,0.741521,0.01,0.468559
57,60,0.745657,0.01,0.468559
57,61,0.749726,0.01,0.468559
57,62,0.749584,0.01,0.468559
57,63,0.753591,0.01,0.468559
57,64,0.757534,0.01,0.468559
57,65,0.757071,0.01,0.468559
57,66,0.752693,0.01,0.468559
57,67,0.75665,0.01,0.468559
57,68,0.748126,0.01,0.468559
57,69,0.747844,0.01,0.468559
57,70,0.747796,0.01,0.468559
57,71,0.747572,0.01,0.468559
57,72,0.747519,0.01,0.468559
57,73,0.751558,0.01,0.468559
57,74,0.755533,0.01,0.468559
57,75,0.759445,0.01,0.468559
57,76,0.763294,0.01,0.468559
57,77,0.767081,0.01,0.468559
57,78,0.766447,0.01,0.468559
57,79,0.770184,0.01,0.468559
57,80,0.769783,0.01,0.468559
57,81,0.773467,0.01,0.468559
57,82,0.772832,0.01,0.468559
57,83,0.776467,0.01,0.468559
57,84,0.775903,0.01,0.468559
57,85,0.779489,0.01,0.468559
57,86,0.783017,0.01,0.468559
57,87,0.777651,0.01,0.468559
57,88,0.781208,0.01,0.468559
57,89,0.780634,0.01,0.468559
57,90,0.784144,0.01,0.468559
57,91,0.783381,0.01,0.468559
